sID,RAND,Stressor,Label,,,,,,,,,,,,,,,,
4210,0.821080071,Major shit is going down between my parents and me currently.,Family Issues,,,,,,,,,,,,,,,,
3748,0.652333307,I have been stressing about my work situation.,Work,,,,,,,,,,,,,,,,
5552,0.435891119,Sometimes my husband GRATES on my nerves.,Family Issues,,,,,,,,,,,,,,,,
6172,0.106961351,smaka had problems with his baby i think.,Family Issues,,,,,,,,,,,,,,,,
6218,0.08004999,"When my mom called earlier, before work, I just did not want to talk to her and sounded really depressed.",Family Issues,,,,,,,,,,,,,,,,
4544,0.030634658,im not gonna accomplish anything in my room all the time.,Other,,,,,,,,,,,,,,,,
1490,0.609686655,I've been stressing about COVID. I hope I keep my job.,Work,,,,,,,,,,,,,,,,
1483,0.706870749,i've been stressed out about my partner's health,Family Issues,,,,,,,,,,,,,,,,
6170,0.927672802,See how horribly upset I get when I can't escape my house?,Emotional Turmoil,,,,,,,,,,,,,,,,
2431,0.288893263,speech judges and correcting essays.,Other,,,,,,,,,,,,,,,,
772,0.506435784,i feel very streesful in the situation.i can't  time manage.,Everyday Decision Making,,,,,,,,,,,,,,,,
3262,0.866020545,Also I'm going to the doctor because my knee and back really hurt too.,"Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
4843,0.088362935,this is very stressful with school etc.,School,,,,,,,,,,,,,,,,
2025,0.621723476,my niece leaving family home uninhabitable,Family Issues,,,,,,,,,,,,,,,,
5355,0.387549223,"That's not to say that I don't want to fix things and eventually become friends with some people again, but I have no control over that.",Social Relationships,,,,,,,,,,,,,,,,
65,0.061494038,"at my current work, i am feeling so stressful and tired because of my team work pressure",Work,,,,,,,,,,,,,,,,
5876,0.568813882,he called back n he was making me feel bad saying i had hurt his feelings the night before and so i was apologizin.,Social Relationships,,,,,,,,,,,,,,,,
3921,0.344683552,I am tired and I only barely did the work I was supposed to do and I feel nasty.,Work,,,,,,,,,,,,,,,,
2808,0.345891065,tim has been working late,Other,,,,,,,,,,,,,,,,
137,0.249959884,"calm friend, everything will be fine, remember to stay calm",Emotional Turmoil,,,,,,,,,,,,,,,,
2629,0.121226008,the money i need for my mortgage closing,Financial Problem,,,,,,,,,,,,,,,,
2151,0.827404896,new job opportunity,Other,,,,,,,,,,,,,,,,
4448,0.711496675,I don't know what I want for dinner.,Other,,,,,,,,,,,,,,,,
1428,0.379603463,I've been concerned about the Wuhan Flu.  I afraid some of my liberal friends might cath,Social Relationships,,,,,,,,,,,,,,,,
4612,0.477436376,"I need to cook for you guys, you're getting too used to fast food.",Other,,,,,,,,,,,,,,,,
4803,0.796974213,I'm finding I'm having a lot of trouble carrying that over into my current routine.,Everyday Decision Making,,,,,,,,,,,,,,,,
6180,0.398142862,"My parents keep telling me to not play, and I really agree, but it is so hard!",Family Issues,,,,,,,,,,,,,,,,
5681,0.013772463,"Things have been so dramatic and stressful for me, lately.",Emotional Turmoil,,,,,,,,,,,,,,,,
6738,0.005367941,The feeling is so stressful.,Emotional Turmoil,,,,,,,,,,,,,,,,
445,0.378433582,hi friend i feel very stressed out about the amount of work that i have to do at work,Work,,,,,,,,,,,,,,,,
373,0.649582545,hai friend how are you many  use ful me,Other,,,,,,,,,,,,,,,,
110,0.270342137,Being stuck at home in quarantine,Emotional Turmoil,,,,,,,,,,,,,,,,
4800,0.344826952,I don't know what to eat for dinner.,Other,,,,,,,,,,,,,,,,
1222,0.782240859,"i'm broke as a joke, something has to give.",Financial Problem,,,,,,,,,,,,,,,,
1627,0.227447047,let me know how i can help,Other,,,,,,,,,,,,,,,,
5851,0.737553442,"Now all of a sudden, they're getting a divorce.",Family Issues,,,,,,,,,,,,,,,,
5270,0.901603892,I'm attending a dinner party tomorrow night and I'm completely stumped for what to give as a gift to the hostess.,Social Relationships,,,,,,,,,,,,,,,,
6596,0.356148881,"Stories of Veterans who are not recieving adequate psychological therapy, who are losing their homes while they struggle to adjust to life without one or more limbs abound.",Emotional Turmoil,,,,,,,,,,,,,,,,
5503,0.403322502,I admit i make mistakes i bitch way too much about everything i let things get too me so easily and i am stressed about it way too much.,Emotional Turmoil,,,,,,,,,,,,,,,,
2357,0.213871062,rushed for time and frustrated trying to fix dinner meal,Everyday Decision Making,,,,,,,,,,,,,,,,
5264,0.194674626,just found out he's been talking to his ex girlfriend. a lot. probably planning on getting back with her once i leave. and,Social Relationships,,,,,,,,,,,,,,,,
1654,0.816323195,losing pay at my job,Work,,,,,,,,,,,,,,,,
4676,0.645692508,Seeing them talk about the house and where things would go made my day and reminded me why I am killing myself with this schedule this week.,Other,,,,,,,,,,,,,,,,
5485,0.075052941,My point is to express my concern over my younger sister whom I feel is making som poor decisions.,Family Issues,,,,,,,,,,,,,,,,
4500,0.863309074,i'm cleaning out my closet of a lot of shit that's accumulated over the years and i've lost all amor for.,Other,,,,,,,,,,,,,,,,
2200,0.140499123,"not having enough money to save, eat, and necessities.",Financial Problem,,,,,,,,,,,,,,,,
5569,0.595656543,all these bombings that are going on are realy starting to freak me out and fuck with my head.,Other,,,,,,,,,,,,,,,,
1965,0.565821973,My job makes me stressed out and have a little bit of anxiety.,Work,,,,,,,,,,,,,,,,
5524,0.687535459,"When I lost Natalie, I grieved for over two months, and I didn't look at other girls mainly because I was still in shock over the loss of Natalie.",Social Relationships,,,,,,,,,,,,,,,,
5290,0.58198693,"I'm just about tired of people getting, or staying in relationships they don't deserve.",Social Relationships,,,,,,,,,,,,,,,,
208,0.930280385,Currently not being able to see my girlfriend is stressing me out slightly.,Social Relationships,,,,,,,,,,,,,,,,
697,0.569200346,I can't come up with a great idea,Other,,,,,,,,,,,,,,,,
6393,0.546153508,I'm finding it hard to update this thing everyday.,Other,,,,,,,,,,,,,,,,
2840,0.125934748,trying to figure out a budget for the month.,Financial Problem,,,,,,,,,,,,,,,,
108,0.272258205,Being stuck at home and not being able to go  to church,Other,,,,,,,,,,,,,,,,
2312,0.429877337,Practicing social distancing at home for 7 days!!!!,Emotional Turmoil,,,,,,,,,,,,,,,,
662,0.699376296,i am very poor right now.,Financial Problem,,,,,,,,,,,,,,,,
3316,0.387947197,"i need to go home and get some sleep, but i can't seem to relax.","Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
1114,0.025105595,i need to find a job,Work,,,,,,,,,,,,,,,,
5896,0.244916278,"There's so much I need to vent about, or gossip about, or just let out.",Emotional Turmoil,,,,,,,,,,,,,,,,
2061,0.779432602,My roommate has really been annoying me lately.,Social Relationships,,,,,,,,,,,,,,,,
4978,0.882044306,"it was off to math test where I found out I did pretty horrible on a quiz, guess reading Che in class isn't helping my grade.",School,,,,,,,,,,,,,,,,
6353,0.189519587,"Sometimes, I find family activities boring and have difficulty following family rules that don't make sense to me.",Family Issues,,,,,,,,,,,,,,,,
1839,0.975153356,my daughter is spending way too much money and causing me financial stress.,Family Issues,,,,,,,,,,,,,,,,
982,0.541908982,i have had some issues at work.,Work,,,,,,,,,,,,,,,,
1088,0.993262982,"i lost my job three weeks ago, and am stressed about money.",Work,,,,,,,,,,,,,,,,
4747,0.588901914,"This is hard, not being reciprocated and on a regular basis.",Social Relationships,,,,,,,,,,,,,,,,
2152,0.195128771,no,Other,,,,,,,,,,,,,,,,
1154,0.411897271,i want to eat better but i'm having a hard time with it,"Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
609,0.380060436,I am stressed about new job which I recently started 2 months ago.,Work,,,,,,,,,,,,,,,,
188,0.556708205,Coronavirus.  I'm very scared of what it will do,Other,,,,,,,,,,,,,,,,
1133,0.165214,i recently started a new job and its hard to transition.,Work,,,,,,,,,,,,,,,,
1078,0.607253363,i keep having to drive my girlfriend around its annoying.,Social Relationships,,,,,,,,,,,,,,,,
5119,0.976024116,Now I'm really full and I need to figure out what I'm doing for college.,School,,,,,,,,,,,,,,,,
3863,0.66574471,"was pretty frustrated right now, so I thought I'd bring it up to someone/something.",Emotional Turmoil,,,,,,,,,,,,,,,,
606,0.730425761,i am stressed about money and work,Work,,,,,,,,,,,,,,,,
5307,0.905410213,I'm getting tired of seeing my friends hurting because of other people.,Social Relationships,,,,,,,,,,,,,,,,
2887,0.148646329,Ughhh....the people I have been working with!,Work,,,,,,,,,,,,,,,,
3133,0.342896898,worrying about money and either i can pay my bills,Financial Problem,,,,,,,,,,,,,,,,
6228,0.875607134,My parents couldn't get me off the thing.,Family Issues,,,,,,,,,,,,,,,,
3050,0.436843632,"work in general has been stressful, there are just a lot of pending things.",Work,,,,,,,,,,,,,,,,
4621,0.30802629,One of the problems with all of this is that we have to struggle with this every day.,Other,,,,,,,,,,,,,,,,
2761,0.210278009,This coronavirus lockdown and scare has me somewhat stressed out.,"Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
4593,0.664244759,No idea what I'm going to cook for dinner.,Other,,,,,,,,,,,,,,,,
3989,0.614926801,"I must be more tired than I thought, though - I'm constantly fucking things up today.",Everyday Decision Making,,,,,,,,,,,,,,,,
5478,0.116490012,I have stories that told of their heartaches when the guy or girl they're obsessed with turned out to be in love with someone else they think are less deserving.,Social Relationships,,,,,,,,,,,,,,,,
3656,0.125307248,It's especially difficult when one works nights because I'm asleep during the day when things are open and chores can be done.,Work,,,,,,,,,,,,,,,,
5330,0.616944791,"Yeah, the unfairness of my family, stubborness of my boyfriend and the sadness of my life is really getting to me.",Social Relationships,,,,,,,,,,,,,,,,
6113,0.30283394,"Problem is, it's Christmas season, and I have to withdraw some money for presents.",Financial Problem,,,,,,,,,,,,,,,,
5278,0.441823721,"The evening was bad though, getting calls from people saying they couldn't get in contact with Granddad.",Family Issues,,,,,,,,,,,,,,,,
1962,0.45080156,my job isn't paying me enough to make ends meat.,Financial Problem,,,,,,,,,,,,,,,,
4957,0.619915466,I need to finish my research paper.,School,,,,,,,,,,,,,,,,
4786,0.627679374,It's gonna be hard adjusting to not seeing them every day.,Social Relationships,,,,,,,,,,,,,,,,
2439,0.429307494,step son is acting up again.,Family Issues,,,,,,,,,,,,,,,,
5772,0.401127959,"Third, problems in my family that I can't fix are majorly stressing me out.",Family Issues,,,,,,,,,,,,,,,,
397,0.590460556,Having to pay my student loans,Financial Problem,,,,,,,,,,,,,,,,
1583,0.602856519,just stressed out about money and if i will have enough to pay bills.,Financial Problem,,,,,,,,,,,,,,,,
6359,0.148361168,"All the fun had stopped when I got home and got into a fight with my mom over not calling her, etc.",Family Issues,,,,,,,,,,,,,,,,
2898,0.201491557,very upset. need to relax,Emotional Turmoil,,,,,,,,,,,,,,,,
3895,0.454185873,dude i just lost a really important entry and i'm not happy.,Emotional Turmoil,,,,,,,,,,,,,,,,
853,0.517809001,i have an essay due this weekend,School,,,,,,,,,,,,,,,,
2820,0.40736135,"too much to do in general, too busy",Everyday Decision Making,,,,,,,,,,,,,,,,
4199,0.421966883,"Lately, again hopefully caused by my period, I have been feeling unloved.",Emotional Turmoil,,,,,,,,,,,,,,,,
4764,0.942928452,"Well, that and the fact that this will be over before I know it since time flies when you're really busy.",Everyday Decision Making,,,,,,,,,,,,,,,,
6530,0.850323344,"i will have to do some studying up on wednesday, which is conveniently my day off.",School,,,,,,,,,,,,,,,,
6522,0.44521932,"I was looking at my transcript today and there were some horrible classes that I had to take, even a semester of two full of classes I wasn't thrilled about.",School,,,,,,,,,,,,,,,,
3139,0.009626862,worrying about some pain in the ribs,"Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
571,0.735794107,i am not making enough money i don't have enough clientele,Financial Problem,,,,,,,,,,,,,,,,
6047,0.158389985,I am stressing a bit about money.,Financial Problem,,,,,,,,,,,,,,,,
6455,0.828896089,i guess the biggest battle I have now is what do i do with the rest of my college life?,School,,,,,,,,,,,,,,,,
6716,0.618065044,"Because of all my emotional burdens, I have become apathetic and have no drive to excel academically.",School,,,,,,,,,,,,,,,,
2763,0.944179105,This coronavirus outbreak and having to leave work has me stressed out.,Work,,,,,,,,,,,,,,,,
2333,0.168753807,recent days lot of works its kind of stress. need some advice about relaxing,Work,,,,,,,,,,,,,,,,
1237,0.109583178,im having a hard time a work my boss is being awful,Work,,,,,,,,,,,,,,,,
2954,0.979201772,"What else, the Global Pandemic!","Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
3271,0.402238788,I guess stress put the pounds on and I have been emotionally eating because of it.,"Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
6169,0.28718695,my family makes me so uncomfortable.,Family Issues,,,,,,,,,,,,,,,,
1258,0.53631803,"im just feeling under appreciated ya know, and super depressed.",Emotional Turmoil,,,,,,,,,,,,,,,,
4704,0.937389272,Suck part is Don is off today with me and i feel stressed already.,Social Relationships,,,,,,,,,,,,,,,,
3123,0.772201636,worried about my deadlines.,Work,,,,,,,,,,,,,,,,
4536,0.142578073,I am stress about all the stuff going on in my life.,Other,,,,,,,,,,,,,,,,
4745,0.319899167,I've been having such a hard time concentrating at work since Lauren died and now I've got more on my mind.,Work,,,,,,,,,,,,,,,,
3585,0.980410505,The list of things I need to do is rather overwhelming because I'm so tired right now and possibly getting sick.,"Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
1931,0.447420877,"my husband went to go to work and our truck was gone, it had been repoed,",Financial Problem,,,,,,,,,,,,,,,,
3393,0.183305746,"I still got problems with my sholders, ankles, neck and ankles, but I can't deal with the constant pain in my knee.","Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
5646,0.823921093,Little do they know that even you sometimes have inner turmoil and struggles!,Emotional Turmoil,,,,,,,,,,,,,,,,
5294,0.786299642,It's just not possible to be around her and not end up in a good mood.,Other,,,,,,,,,,,,,,,,
4958,0.332647059,the class has tirned out to be the worse class ever.,School,,,,,,,,,,,,,,,,
4531,0.690303084,Even a phone call away its still crazy to think of all the changes life constantly and consistantly throws at you.,Everyday Decision Making,,,,,,,,,,,,,,,,
5225,0.106685197,It's sad when they've run out of Christmas movies to show on TV a week before the big day.,Other,,,,,,,,,,,,,,,,
6721,0.136828898,The shooting at Fort Hood is really fucked up and tragic.,Emotional Turmoil,,,,,,,,,,,,,,,,
6386,0.011386744,We have a lot of work to do at this point and we're getting started right now!!!,Work,,,,,,,,,,,,,,,,
5943,0.65491123,It just reinforces how depressed and alone I really feel.,Emotional Turmoil,,,,,,,,,,,,,,,,
60,0.780978662,anxious customer,Work,,,,,,,,,,,,,,,,
6409,0.723033058,So much work to do today it's retarded.,Work,,,,,,,,,,,,,,,,
6201,0.73803516,"My dad is really mad at my bf about wat happened, and it really upsets me.",Family Issues,,,,,,,,,,,,,,,,
451,0.057043956,"hi friend, my job is stressing with making productivity, it seems to be their only focus",Work,,,,,,,,,,,,,,,,
1662,0.53744092,making enough money to cover holiday expenses,Financial Problem,,,,,,,,,,,,,,,,
6810,0.78475442,"My mom, apparently, was really sick",Family Issues,,,,,,,,,,,,,,,,
3242,0.584307663,"I'm not making the money I could, I'm not in good health.","Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
2398,0.948455267,"school, work, friends",School,,,,,,,,,,,,,,,,
4914,0.942458418,My finals today were definetly stressful.,School,,,,,,,,,,,,,,,,
2096,0.305378477,my spouse had to have a biopsy done.,"Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
3317,0.872510912,I haven't had a good night's sleep in i dont know how long i feel drained because i haven't been able to sleep..,"Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
4574,0.274451715,I'm constantly worrying about what comes after my show closes.,Emotional Turmoil,,,,,,,,,,,,,,,,
4356,0.657433025,"We had follies rehearsal today, and needless to say, im a bit frustrated.",Other,,,,,,,,,,,,,,,,
230,0.790656814,debt payments,Financial Problem,,,,,,,,,,,,,,,,
439,0.841532576,"hey, want to grab a bite to eat and chat. could really use a break.",Other,,,,,,,,,,,,,,,,
1398,0.222424068,it is the fact that i now have guardianship of my grandkids.   i worry about it.,Family Issues,,,,,,,,,,,,,,,,
1789,0.738624291,my car,Other,,,,,,,,,,,,,,,,
5710,0.450780048,I get so nervous in those types of situations I don't even work on my audition,Emotional Turmoil,,,,,,,,,,,,,,,,
6240,0.141895259,my mom started crying and she said it hurts that my sister didnt go to her for this kinda stuff.,Family Issues,,,,,,,,,,,,,,,,
5362,0.121509528,I worry because he made an impact on my life.,Social Relationships,,,,,,,,,,,,,,,,
5224,0.392592145,"My attitude sucks and that is why I find my self haveing all these terrible and painful problems, not just in romantic relations, but in all aspects of my life.",Social Relationships,,,,,,,,,,,,,,,,
3026,0.778815035,work has been stressful with a lot of stock trading.,Work,,,,,,,,,,,,,,,,
3839,0.306034167,"Hmm... Life has just been feeling alittle monotonous lately, i need spontinaity.",Emotional Turmoil,,,,,,,,,,,,,,,,
5373,0.638379256,"She's too busy, and also claims I upset her boyfriend with my mere presence in their vicinity.",Social Relationships,,,,,,,,,,,,,,,,
1089,0.343484653,I lost my job.,Financial Problem,,,,,,,,,,,,,,,,
5339,0.306739053,If I actully find SOMEONE i like..and that's kinda tricky for me Who do you want to get married to?,Other,,,,,,,,,,,,,,,,
3426,0.02782667,They traumatized my poor old dog.,Other,,,,,,,,,,,,,,,,
2968,0.695500935,where to go on aron and i's 20 year anniversary trip!,Other,,,,,,,,,,,,,,,,
1044,0.362366181,I haven't been feeling great about this whole coronavirus situations. I'm very nervous.,Emotional Turmoil,,,,,,,,,,,,,,,,
1947,0.000901333,my job and the lack of communication in that place.,Work,,,,,,,,,,,,,,,,
2699,0.591430081,The virus outbreak and aftermath have made it hard to find another job.,Work,,,,,,,,,,,,,,,,
1691,0.691372554,money has been tight. bills just keep coming.,Financial Problem,,,,,,,,,,,,,,,,
2876,0.879916068,typing this answer to you,Other,,,,,,,,,,,,,,,,
2564,0.382898595,The COVID-19 Pandemic conditions seem to be worsening.,Other,,,,,,,,,,,,,,,,
2011,0.290849332,my mother and sister got into a fight and are no longer speaking.,Family Issues,,,,,,,,,,,,,,,,
423,0.850162056,hey there! i am feeling really stuck at my job right now.,Work,,,,,,,,,,,,,,,,
1883,0.058952821,"my financial situation, i have bills that are past due.",Financial Problem,,,,,,,,,,,,,,,,
3774,0.582593588,I have been stressing over grocery shopping Iam all must running out of grocery,Everyday Decision Making,,,,,,,,,,,,,,,,
4973,0.717890539,right now its trying to fall back into the pattern of school and actually doing my homework.,School,,,,,,,,,,,,,,,,
1991,0.490759964,my love life. i can't stop. i won't stop. not sure if this feeling will ever go away.,Social Relationships,,,,,,,,,,,,,,,,
1370,0.544394578,i'm worried about my daughter. i'm afraid she isn't taking school seriously.,Family Issues,,,,,,,,,,,,,,,,
8,0.724095847,a friendship,Social Relationships,,,,,,,,,,,,,,,,
5980,0.57653685,I don't really have the money to go as much as I'd like.,Financial Problem,,,,,,,,,,,,,,,,
803,0.486924349,i had the problem with my family and these issue had been become too high so please give,Family Issues,,,,,,,,,,,,,,,,
134,0.111886831,buying a house has been pretty stressful!,Everyday Decision Making,,,,,,,,,,,,,,,,
4686,0.650973528,everyday I feel like I have messed something up.,Everyday Decision Making,,,,,,,,,,,,,,,,
2769,0.625388039,This COVID mess in the world,Other,,,,,,,,,,,,,,,,
1783,0.988906601,my boyfriend not having a steady income and us getting behind on our mortgage,Financial Problem,,,,,,,,,,,,,,,,
5995,0.392360587,These few weeks are extremely busy weeks where the number of assignments due are too many for our own good.,School,,,,,,,,,,,,,,,,
2127,0.923411612,my wife just quit her job.,Family Issues,,,,,,,,,,,,,,,,
5814,0.086233345,Not I am just so mad right now i am going to burst.,Emotional Turmoil,,,,,,,,,,,,,,,,
3562,0.447736014,"I had been going twice a week for a long time, but with the hip pain, haven't managed to get to class in weeks.","Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
6712,0.95395119,my boss is a bad person.,Work,,,,,,,,,,,,,,,,
6197,0.931912131,"No matter what I know, it's hard to have it happen to my Mom, you know?",Family Issues,,,,,,,,,,,,,,,,
5170,0.593272489,The fact that graduation is a week from today makes it very difficult to study for finals and write my last two papers...,School,,,,,,,,,,,,,,,,
4214,0.432529014,midly dissatisfied with where i am at in my life.,Emotional Turmoil,,,,,,,,,,,,,,,,
15,0.456572099,a lot of work is piling up,Work,,,,,,,,,,,,,,,,
5801,0.362707023,So all that just messed me up or something.,Emotional Turmoil,,,,,,,,,,,,,,,,
3938,0.856575641,I feel frustrated because at times I honestly just flat out struggle with dealing with a lot of this stuff.,Everyday Decision Making,,,,,,,,,,,,,,,,
1220,0.169150028,i'm behind on my bills and it feels like i'm never going to be able to get ahead.,Financial Problem,,,,,,,,,,,,,,,,
3661,0.436992176,I have to work at night often because I couldn't focus enough due to pain interrupting my day.,"Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
2956,0.998120871,What hasn't been stressing me out?,Emotional Turmoil,,,,,,,,,,,,,,,,
4405,0.891359263,"It's so hectic, and I'm always so stressed.",Emotional Turmoil,,,,,,,,,,,,,,,,
4206,0.6713538,"Like really, the time that we actually TRY to get together, stuff seriously goes wrong.",Emotional Turmoil,,,,,,,,,,,,,,,,
713,0.25198815,i can't seem to find a job,Work,,,,,,,,,,,,,,,,
300,0.772575819,"Finances, my dad got laid off and i'm only part time",Financial Problem,,,,,,,,,,,,,,,,
6185,0.901423511,His dad hurt him very badly.,Family Issues,,,,,,,,,,,,,,,,
5017,0.95736141,2 weeks till my first 2 exams.,School,,,,,,,,,,,,,,,,
6591,0.933844451,The disadvantage is that you will have to sell your house to pay for them.,Financial Problem,,,,,,,,,,,,,,,,
2927,0.447971352,Well this whole coronavirus thing is pretty stressful!,"Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
935,0.560958154,i have been stressing a lot about my failing relationship with my girl.,Social Relationships,,,,,,,,,,,,,,,,
67,0.734918035,"at the time i was very angry to with my friend and then , i am going to depression stage",Social Relationships,,,,,,,,,,,,,,,,
3697,0.990868565,"We are short staffed at work, and the long hours are draining.",Work,,,,,,,,,,,,,,,,
5127,0.093245481,"I am full of anxiety, stress, and paranoia as I remind myself that I have school.",School,,,,,,,,,,,,,,,,
1444,0.720114822,i've been having car problems lately and worried i would need to find another car.,Financial Problem,,,,,,,,,,,,,,,,
2800,0.771458172,This whole coronavirus thing.,"Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
219,0.478933018,dealing with illness along with my wife,"Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
2491,0.401798068,the amount of work i have to do in nursing school and hospital clinicals,Work,,,,,,,,,,,,,,,,
3835,0.033947289,"my life is still so fucked up right now, i dont know when i'll be going back.",Emotional Turmoil,,,,,,,,,,,,,,,,
5965,0.793085724,"i dont have a car now bc it costs to much to fix, so its a total loss.",Financial Problem,,,,,,,,,,,,,,,,
3781,0.956177246,Just not knowing the future and whether or not i will be able to work,Work,,,,,,,,,,,,,,,,
3646,0.593993929,im just super tired and trying to stay awake while on this call but it is not easy.,"Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
1804,0.508381822,my child has gotten a real smart mouth,Family Issues,,,,,,,,,,,,,,,,
3655,0.074709667,Lately I really haven't been sleeping well.,"Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
161,0.904401654,college,School,,,,,,,,,,,,,,,,
4732,0.209293925,i don't know how i am gonna do dinner tonight.,Everyday Decision Making,,,,,,,,,,,,,,,,
5579,0.327434388,I needed to relax very badly.,Other,,,,,,,,,,,,,,,,
6758,0.782345416,I realize that right Our Financial situation doesn't look to good.,Financial Problem,,,,,,,,,,,,,,,,
3055,0.151317775,Work is driving me crazy!,Work,,,,,,,,,,,,,,,,
816,0.065466906,i have a chemistry test tomorrow and i'm really nervous,School,,,,,,,,,,,,,,,,
5203,0.616504107,im not having a good time with all the roomies and they wont talk to me.,Social Relationships,,,,,,,,,,,,,,,,
5947,0.158610056,I have been struggling a bit with myself and things emotionally lately.,Emotional Turmoil,,,,,,,,,,,,,,,,
4419,0.067615201,"i've just been so busy lately, i'm not even updating this from my house.",Other,,,,,,,,,,,,,,,,
1566,0.217497862,just found out we have to move,Other,,,,,,,,,,,,,,,,
312,0.952788733,finding a job,Work,,,,,,,,,,,,,,,,
4997,0.805242309,It's hard to focus on school during school.,School,,,,,,,,,,,,,,,,
2248,0.777749436,oh not much. just miss my ex a lot more than i thought,Emotional Turmoil,,,,,,,,,,,,,,,,
3652,0.458776216,"Like I said, I haven't been sleeping well lately.","Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
2220,0.796418369,not too much,Other,,,,,,,,,,,,,,,,
4270,0.907621599,"Oy, I looked at courses for this year and such and am now all stressy.",School,,,,,,,,,,,,,,,,
3706,0.285686856,hours cut at work,Work,,,,,,,,,,,,,,,,
5645,0.888333717,"Growing up I had to watch my mother cry, beset by two problematic children and horrifying employment situations.",Family Issues,,,,,,,,,,,,,,,,
6178,0.847271035,"with all that my nieces and nephews are going through, I just don't have the heart to tell them that they can't bring their pets.",Family Issues,,,,,,,,,,,,,,,,
2781,0.973906212,this osha audit has me wanting to scream.,Work,,,,,,,,,,,,,,,,
5460,0.35931822,she said that i`m trying to maintain too many friendships and that i`m going to be exhausted.,Social Relationships,,,,,,,,,,,,,,,,
430,0.397535598,hey! i've been stressing about school. everything is getting difficult.,School,,,,,,,,,,,,,,,,
6231,0.348357459,My parents are driving me insane.,Family Issues,,,,,,,,,,,,,,,,
1775,0.652353356,my boyfriend hasn't responded to my calls for the last two days.,Social Relationships,,,,,,,,,,,,,,,,
6139,0.479646339,"Sorry, Brian, but I'm so sick of hearing it from my parents, I get a little defensive",Family Issues,,,,,,,,,,,,,,,,
3290,0.613336257,"im suddenly ill with an aching body a sore throat and ears and i just dont feel good today. figures, its my day off and i had plans.","Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
1450,0.071790423,i've been looking for a job now but haven't found anything as of yet.,Work,,,,,,,,,,,,,,,,
4379,0.610015517,work is going to wear me out.,Work,,,,,,,,,,,,,,,,
1801,0.484069473,my car's started died this week and it cost me a lot of money to fix it.,Financial Problem,,,,,,,,,,,,,,,,
2848,0.103927271,trying to find a simple part time job is stressing me out.,Work,,,,,,,,,,,,,,,,
2565,0.809842456,The COVID-19 pandemic is really stressing me out. My state should do a full lockdown.,"Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
55,0.122548374,"am having a terrible time  planning my dinner tonite, please any suggestions",Everyday Decision Making,,,,,,,,,,,,,,,,
6265,0.423488575,"Lorraine, who I work with, her son does not have money saved up.",Financial Problem,,,,,,,,,,,,,,,,
250,0.745908137,"Dude, I've been so worried about online classes LOL",School,,,,,,,,,,,,,,,,
5059,0.326429779,School have been rather stressful and hectic lately.,School,,,,,,,,,,,,,,,,
4132,0.335653676,It's a good kind of busy except I've been bringing work home and I think it's hurting my relationship. Craps!,Social Relationships,,,,,,,,,,,,,,,,
237,0.87676858,"didn't have the money to enroll for classes until today, yikes",Financial Problem,,,,,,,,,,,,,,,,
695,0.25861365,i cannot get anyone at the main office at work to answer my questions.,Work,,,,,,,,,,,,,,,,
5762,0.161037655,"We are in dire need of a nice place to refer, especially since the incident with the heart medication dog.",Other,,,,,,,,,,,,,,,,
3482,0.207153895,"I hate that feeling when you know you have to get up, but you're so tired and it's so cold outside.","Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
4407,0.648344352,It was like everything doesn't went smoothly and I screwed myself big time.Woke up in the morning and prepared for work.,Work,,,,,,,,,,,,,,,,
5064,0.723936013,school has been really stressful lately. on top of drama practice and opening and everything,School,,,,,,,,,,,,,,,,
3908,0.761030459,Hypochondriac:: I don't feel so good right now... Insecure:: When I'm having an off day this usually shows up.,Emotional Turmoil,,,,,,,,,,,,,,,,
3269,0.944804713,"I'm physically exhausted, and feeling this way is taking a toll on my mental wellbeing.","Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
