Character-ID,Gender,Hair,Hat,TShirt,Pants,Shoes,Beard,Accessory,Fat,Muscles,Slimness,Thin,BreastSize,Neck_Width,Ear_Size,Ear_Angle,Jaw_Width,Jaw_Shift,Jaw_Offset,Cheek_Size,Chin_Offset,Eye_Width,Eye_Form,Eye_InnerCorner,Eye_Corner,Eye_Rotation,Eye_Offset,Eye_ScaleX,Eye_ScaleY,Eye_Size,Eye_Close,Eye_Height,Brow_Height,Brow_Shape,Brow_Thickness,Brow_Length,Nose_Length,Nose_Size,Nose_Angle,Nose_Offset,Nose_Bridge,Nose_Hump,Mouth_Offset,Mouth_Width,Mouth_Size,Mouth_Open,Mouth_Bulging,LipsCorners_Offset,Face_Form,Chin_Width,Chin_Form,Head_Offset,Height,Smile,Sadness,Surprise,Thoughtful,Angry,HeadSize,SkinColor.r,SkinColor.g,SkinColor.b,SkinColor.a,EyeColor.r,EyeColor.g,EyeColor.b,EyeColor.a,HairColor.r,HairColor.g,HairColor.b,HairColor.a,UnderpantsColor.r,UnderpantsColor.g,UnderpantsColor.b,UnderpantsColor.a,Answer.q1_Description,Answer.q2_Description,Answer.q3_Description,AnswerCombined
416062351617-14,0,0,-1,3,0,7,-1,2,100,0,33.33333206,0,33.33333206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.33333206,-0.02,0,0,0,0,0,-0.083333336,0.66015625,0.30859375,0.1796875,1,0,0.4921875,0,1,0.99609375,0.99609375,0.99609375,1,0.273584902,0.273584902,0.273584902,1,This person appears to be tall with long legs and very large feet. They have a larger midsection. They also have brown skin and green eyes. She has long straight gray hair.,She is wearing a maroon colored long sleeve jacket that ties at the waist. She has gray shorts that go to her niece. She is wearing darker gray heels and gray sunglasses.,This person is wearing clothes that make her look like she's outside due to the sunglasses and the jacket. I can imagine she is running errands or spending time with her grandkids. She looks rather dressy with the heels.,This person appears to be tall with long legs and very large feet. They have a larger midsection. They also have brown skin and green eyes. She has long straight gray hair. She is wearing a maroon colored long sleeve jacket that ties at the waist. She has gray shorts that go to her niece. She is wearing darker gray heels and gray sunglasses. This person is wearing clothes that make her look like she's outside due to the sunglasses and the jacket. I can imagine she is running errands or spending time with her grandkids. She looks rather dressy with the heels.
4077710011365-80,0,11,1,4,6,8,-1,0,33.33333206,0,66.66666412,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333206,-0.02,0,0,0,0,0,0.083333336,0.88671875,0.53515625,0.41015625,1,0.7421875,0.7421875,0.7421875,1,0.99609375,0.265625,0,1,0.273584902,0.273584902,0.273584902,1,This is a white woman. She has a medium build. She has a thin frame and is average height.,She is wearing dark grey pants and a black crop top. She has on blue lace up shoes. She is wearing a beanie and has on glasses.,She looks like she could be a hacker or computer programmer. She is laid back in style. She seems to be a very young professional.,This is a white woman. She has a medium build. She has a thin frame and is average height. She is wearing dark grey pants and a black crop top. She has on blue lace up shoes. She is wearing a beanie and has on glasses. She looks like she could be a hacker or computer programmer. She is laid back in style. She seems to be a very young professional.
4067841096971-79,0,11,-1,10,9,8,-1,0,66.66666412,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333206,0.02,0,0,0,0,0,-0.083333336,0.88671875,0.53515625,0.41015625,1,0.62890625,0.33203125,0,1,0.7421875,0.7421875,0.7421875,1,0.273584902,0.273584902,0.273584902,1,She is a white woman. She's thin overall but has large breasts. She has very skinny legs and quite big feet. Her fingers are very long and her head is kind of small for her body.,She is wearing what apepars to be a police uniform or a security person's uniform. She has baby blue shoes on and a grey beanie on her head. She's got pink tinted eyeglasses.,She is probably a police officer because of the uniform. She might even be a security guard at the mall or a store. She looks very professional and like she is on duty at her job.,She is a white woman. She's thin overall but has large breasts. She has very skinny legs and quite big feet. Her fingers are very long and her head is kind of small for her body. She is wearing what apepars to be a police uniform or a security person's uniform. She has baby blue shoes on and a grey beanie on her head. She's got pink tinted eyeglasses. She is probably a police officer because of the uniform. She might even be a security guard at the mall or a store. She looks very professional and like she is on duty at her job.
4064932928913-78,0,11,0,9,11,12,-1,0,100,0,66.66666412,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.33333206,-0.02,0,0,0,0,0,-0.083333336,0.40234375,0.1796875,0.12890625,1,0.80078125,0.2421875,0.99609375,1,0.37890625,0.15625,0,1,0.273584902,0.273584902,0.273584902,1,the have darker colored skin. They aren't exactly slim. they have large breasts.,The are wearing jeans for pants. they have a red zip top on. They are wearing a bucket hat.,they look like they might be retired. They could also be a gym teacher. They also look like they could be a fishing instructor or something.,the have darker colored skin. They aren't exactly slim. they have large breasts. The are wearing jeans for pants. they have a red zip top on. They are wearing a bucket hat. they look like they might be retired. They could also be a gym teacher. They also look like they could be a fishing instructor or something.
4059142983684-77,0,11,-1,6,3,4,-1,-1,100,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.33333206,0.059999999,0,0,0,0,0,0.25,0.40234375,0.1796875,0.12890625,1,0.62890625,0.33203125,0,1,0.99609375,0.5,0.0234375,1,0.273584902,0.273584902,0.273584902,1,They are a female. They are Caucasian with blonde hair that is chin length. They are slim in built.,A pink looking Capri style pants. They have on gray sneakers. They have on a zip up fleece type top.  Itâ€™s gray in color. Itâ€™s basically workout gear.,The person looks very serious right now. They have an angry sort of look on their face but not a lot of emotion. They are standing straight and looking straight forward with not a care in the world.,They are a female. They are Caucasian with blonde hair that is chin length. They are slim in built. A pink looking Capri style pants. They have on gray sneakers. They have on a zip up fleece type top.  Itâ€™s gray in color. Itâ€™s basically workout gear. The person looks very serious right now. They have an angry sort of look on their face but not a lot of emotion. They are standing straight and looking straight forward with not a care in the world.
4051316708142-76,0,11,0,7,2,10,-1,-1,66.66666412,0,66.66666412,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.33333206,0.02,0,0,0,0,0,0.083333336,0.4921875,0.24609375,0.15625,1,0.37890625,0.15625,0,1,0.99609375,0.265625,0,1,0.273584902,0.273584902,0.273584902,1,This person appears to be very short and have a small stature. They have dark brown skin and brown eyes. They don't have any visible hair.,She is wearing a gray and black rimmed cap. She has a black blazer on with a gray t-shirt underneath. She has pink long pants and black boots.,This person appears well-dressed and coordinated. They're pink pants stand out and are unique. I can imagine her being in the music industry or working with professionals.,This person appears to be very short and have a small stature. They have dark brown skin and brown eyes. They don't have any visible hair. She is wearing a gray and black rimmed cap. She has a black blazer on with a gray t-shirt underneath. She has pink long pants and black boots. This person appears well-dressed and coordinated. They're pink pants stand out and are unique. I can imagine her being in the music industry or working with professionals.
4046617157010-75,0,11,-1,12,7,0,-1,-1,100,0,66.66666412,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.33333206,0.059999999,0,0,0,0,0,-0.083333336,0.8203125,0.46875,0.33984375,1,0.37890625,0.15625,0,1,0.125,0.59375,0.99609375,1,0.273584902,0.273584902,0.273584902,1,This woman is tall and fit and looks pretty strong. She has tan white skin and bright blue short hair and eyebrows. She has brown eyes.,This woman is wearing a doctor's coat with a stethoscope draped over her shoulders. She is wearing matching white boots. Her legs are bare suggesting that she's wearing a skirt or no pants.,This woman appears to be a professional doctor. Her blue hair suggest she has a rather unique position and might be creative. I would assume she works with children.,This woman is tall and fit and looks pretty strong. She has tan white skin and bright blue short hair and eyebrows. She has brown eyes. This woman is wearing a doctor's coat with a stethoscope draped over her shoulders. She is wearing matching white boots. Her legs are bare suggesting that she's wearing a skirt or no pants. This woman appears to be a professional doctor. Her blue hair suggest she has a rather unique position and might be creative. I would assume she works with children.
402501245240-13,0,0,0,4,5,1,-1,1,33.33333206,0,33.33333206,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-0.02,0,0,0,0,0,-0.083333336,0.59765625,0.27734375,0.15625,1,0.99609375,0,0,1,0.37890625,0.15625,0,1,0.273584902,0.273584902,0.273584902,1,"Lanky, calm, and with a tan.","She has a black hat, black shirt some blue jeans, and some black shoes. She is also wearing some glasses.",They could be a boat captain.,"Lanky, calm, and with a tan. She has a black hat, black shirt some blue jeans, and some black shoes. She is also wearing some glasses. They could be a boat captain."
385794149365-12,0,0,-1,0,3,3,-1,0,66.66666412,0,66.66666412,0,33.33333206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-0.02,0,0,0,0,0,-0.083333336,0.88671875,0.53515625,0.41015625,1,0.37890625,0.15625,0,1,0.99609375,0,0.99609375,1,0.273584902,0.273584902,0.273584902,1,They are white medium build female. They have purple hair that is just above their shoulder.  They are taller in height than average female.,They are wearing a gray short sleeve shirt. It is a belly shirt which means that their stomach area is exposed. They have a purple glasses. They have in brown Capri style pants. They have on red heels.,They seem to be a very serious person. Not a lot of emotion is shown by them. They have a look that makes you think that they are a wrist sticker because of the hair as well as the glasses.,They are white medium build female. They have purple hair that is just above their shoulder.  They are taller in height than average female. They are wearing a gray short sleeve shirt. It is a belly shirt which means that their stomach area is exposed. They have a purple glasses. They have in brown Capri style pants. They have on red heels. They seem to be a very serious person. Not a lot of emotion is shown by them. They have a look that makes you think that they are a wrist sticker because of the hair as well as the glasses.
3847514137952-74,0,10,1,9,6,9,-1,1,33.33333206,0,33.33333206,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333206,0.02,0,0,0,0,0,0.083333336,0.66015625,0.30859375,0.1796875,1,0.125,0.59375,0.99609375,1,0.99609375,0.265625,0,1,0.273584902,0.273584902,0.273584902,1,This is a woman with tan skin. She is medium build on the shorter side. She has curves.,She is wearing glasses and a beanie on her head. She has on a red and white sport jacket. She is wearing grey pants with white boots.,This looks like someone who lives in a cold city. This person is into extreme sports. This looks like someone who is in their 20's and working a nonprofessional job.,This is a woman with tan skin. She is medium build on the shorter side. She has curves. She is wearing glasses and a beanie on her head. She has on a red and white sport jacket. She is wearing grey pants with white boots. This looks like someone who lives in a cold city. This person is into extreme sports. This looks like someone who is in their 20's and working a nonprofessional job.
3839582302917-73,0,10,-1,7,0,10,-1,1,100,0,33.33333206,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.33333206,0.059999999,0,0,0,0,0,-0.083333336,0.40234375,0.1796875,0.12890625,1,0,0.4921875,0,1,0.99609375,0.265625,0,1,0.273584902,0.273584902,0.273584902,1,This person appears to be quite tall and slightly overweight. They have a small head in comparison. They have dark brown skin and straight orange hair. They have green eyes.,This person is wearing thin framed grey glasses. She has on a black blazer with a grey shirt underneath. She has matching grey shorts that go to her knees. She has on black shoes.,This person appears to be relatively non assuming. She is stressed kind of boring and probably is a very average person. She probably works in retail.,This person appears to be quite tall and slightly overweight. They have a small head in comparison. They have dark brown skin and straight orange hair. They have green eyes. This person is wearing thin framed grey glasses. She has on a black blazer with a grey shirt underneath. She has matching grey shorts that go to her knees. She has on black shoes. This person appears to be relatively non assuming. She is stressed kind of boring and probably is a very average person. She probably works in retail.
3826770280665-72,0,10,-1,0,2,0,-1,0,33.33333206,0,100,0,33.33333206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.059999999,0,0,0,0,0,-0.083333336,0.4921875,0.24609375,0.15625,1,0.37890625,0.15625,0,1,0.73046875,0.4453125,0,1,0.273584902,0.273584902,0.273584902,1,This is a tall and slender woman. She has dark Hispanic skin. This woman has short blonde hair.,She is wearing light pink pants. She has on a white crop top. This woman has on rose colored glasses.,She looks like she is going to a club. She does not look to have a profession. She looks confident.,This is a tall and slender woman. She has dark Hispanic skin. This woman has short blonde hair. She is wearing light pink pants. She has on a white crop top. This woman has on rose colored glasses. She looks like she is going to a club. She does not look to have a profession. She looks confident.
3825756248810-71,0,10,0,4,5,3,-1,0,100,0,66.66666412,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-0.02,0,0,0,0,0,-0.083333336,0.83984375,0.60546875,0.4765625,1,0.62890625,0.33203125,0,1,0.5,0,0.96875,1,0.273584902,0.273584902,0.273584902,1,This is an older woman. She has long legs and arms. She is white.,She has red shoes. She is wearing a black pants and black halter top. She is wearing a black and white bucket hat.,She is a retired woman. She is laid back like she is on vacation. She seems to have opinions.,This is an older woman. She has long legs and arms. She is white. She has red shoes. She is wearing a black pants and black halter top. She is wearing a black and white bucket hat. She is a retired woman. She is laid back like she is on vacation. She seems to have opinions.
3813873990181-70,0,10,2,1,0,9,-1,-1,66.66666412,0,66.66666412,0,33.33333206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-0.02,0,0,0,0,0,0.083333336,0.7578125,0.38671875,0.2578125,1,0.99609375,0,0,1,0.37890625,0.15625,0,1,0.273584902,0.273584902,0.273584902,1,This person appears to be rather short and they have olive skin. Their face seems angry and they have a bright red eyes. She appears to be frowning. She also has brown eyebrows.,"She is wearing a white T-shirt with a sleeveless red vest over top. She has on Gray shorts to the knees. She is wearing white boots, and a black beanie.",This person is dressed rather casually. They might work in retail or at a store somewhere. They could also be off of work and running errands for the day. They're dressed for moderate weather.,"This person appears to be rather short and they have olive skin. Their face seems angry and they have a bright red eyes. She appears to be frowning. She also has brown eyebrows. She is wearing a white T-shirt with a sleeveless red vest over top. She has on Gray shorts to the knees. She is wearing white boots, and a black beanie. This person is dressed rather casually. They might work in retail or at a store somewhere. They could also be off of work and running errands for the day. They're dressed for moderate weather."
3811564590314-69,0,10,-1,9,7,0,-1,-1,100,0,66.66666412,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.33333206,0.059999999,0,0,0,0,0,0.083333336,0.41015625,0.1796875,0.09765625,1,0.37890625,0.15625,0,1,0.99609375,0,0.99609375,1,0.273584902,0.273584902,0.273584902,1,This person has shorter purple hair. They also have purple eyebrows. Their skin color is on the darker side.,The have a red zip up top on with long sleeves. they are wearing light blue shorts. Their feet have white sneakers on them.,This person could be a middle school teacher. They could potentially be a hair stylist. Perhaps they can even be a makeup artist.,This person has shorter purple hair. They also have purple eyebrows. Their skin color is on the darker side. The have a red zip up top on with long sleeves. they are wearing light blue shorts. Their feet have white sneakers on them. This person could be a middle school teacher. They could potentially be a hair stylist. Perhaps they can even be a makeup artist.
368859689328-11,0,0,-1,5,0,1,-1,-1,33.33333206,0,66.66666412,0,33.33333206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333206,0.02,0,0,0,0,0,0.083333336,0.4921875,0.24609375,0.15625,1,0.125,0.59375,0.99609375,1,0.99609375,0.5,0.0234375,1,0.273584902,0.273584902,0.273584902,1,"The woman has dark tan skin, and blond hair that is shoulder length. She has blue eyes. She is about 5 feet 6 inches tall.",The woman has on a blue tracksuit jacket. She has on gray capri athletic pants. Over that she has a dark gray skirt and she's wearing ballet flats.,"It's hard to say what her profession might be. She has on ballet flats, so she could be a stay-at-home mom. But you could also be Middle American corporate.","The woman has dark tan skin, and blond hair that is shoulder length. She has blue eyes. She is about 5 feet 6 inches tall. The woman has on a blue tracksuit jacket. She has on gray capri athletic pants. Over that she has a dark gray skirt and she's wearing ballet flats. It's hard to say what her profession might be. She has on ballet flats, so she could be a stay-at-home mom. But you could also be Middle American corporate."
363813106077-10,0,0,-1,10,9,1,-1,0,33.33333206,0,33.33333206,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-0.02,0,0,0,0,0,-0.083333336,0.41015625,0.1796875,0.09765625,1,0.37890625,0.15625,0,1,0.7421875,0.7421875,0.7421875,1,0.273584902,0.273584902,0.273584902,1,This person looks very tall and muscular. She doesn't have a lot of curves. Her head is very tiny. She has dark skin.,She is wearing a dark blue police or security uniform. Her pant color matches her top color. She is wearing bright pink sunglasses.,She is most likely in law enforcement or security. She seems strong and confident. Like someone you don't want to mess with.,This person looks very tall and muscular. She doesn't have a lot of curves. Her head is very tiny. She has dark skin. She is wearing a dark blue police or security uniform. Her pant color matches her top color. She is wearing bright pink sunglasses. She is most likely in law enforcement or security. She seems strong and confident. Like someone you don't want to mess with.
3612461571256-68,0,9,-1,0,0,5,-1,0,33.33333206,0,66.66666412,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-0.02,0,0,0,0,0,0.25,0.83984375,0.60546875,0.4765625,1,0.125,0.59375,0.99609375,1,0.99609375,0.99609375,0.99609375,1,0.273584902,0.273584902,0.273584902,1,They are a Caucasian female. They have hair that is gray and just above the shoulders. They have an athletic body.,They have in pink glasses. They have in yellow heels. They have a great crop top with matching gray pants that are just at the knee.,They seem to be a very serious individual. They are very stylish in their luck. They are not afraid to take risks and stand out.,They are a Caucasian female. They have hair that is gray and just above the shoulders. They have an athletic body. They have in pink glasses. They have in yellow heels. They have a great crop top with matching gray pants that are just at the knee. They seem to be a very serious individual. They are very stylish in their luck. They are not afraid to take risks and stand out.
3597696926977-67,0,9,-1,10,9,7,-1,-1,66.66666412,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.059999999,0,0,0,0,0,0.25,0.59765625,0.27734375,0.15625,1,0.7421875,0.7421875,0.7421875,1,0.99609375,0.9375,0,1,0.273584902,0.273584902,0.273584902,1,"I would describe their physical attributes as being on the tall and slender side, with a very serious face. Personally, I think they are built like an average female, but a bit skinny. Lastly, it appears she has a very small hands.","The person presented seems to be wearing a standard blue police outfit, that you would expect see in the media. She also has on casual women's heels and no socks. Lastly, it does appear she is wearing a tie that blends in with her top.","I would describe the look of this person as being very serious and if I had to make an assumption of their profession, I think it is safe to say, she is a police officer. Maybe she is a deputy or a bit higher up in the Squad. I get the impression by her facial expression that she is a no nonsense type of person.","I would describe their physical attributes as being on the tall and slender side, with a very serious face. Personally, I think they are built like an average female, but a bit skinny. Lastly, it appears she has a very small hands. The person presented seems to be wearing a standard blue police outfit, that you would expect see in the media. She also has on casual women's heels and no socks. Lastly, it does appear she is wearing a tie that blends in with her top. I would describe the look of this person as being very serious and if I had to make an assumption of their profession, I think it is safe to say, she is a police officer. Maybe she is a deputy or a bit higher up in the Squad. I get the impression by her facial expression that she is a no nonsense type of person."
3584804877512-66,0,9,0,7,5,4,-1,-1,33.33333206,0,33.33333206,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333206,0.02,0,0,0,0,0,0.083333336,0.4921875,0.24609375,0.15625,1,0.7421875,0.7421875,0.7421875,1,0,0.76953125,0,1,0.273584902,0.273584902,0.273584902,1,This person has an average height an weight. They have dark brown skin and white eyes. The do not have any visible hair.,She is wearing a grey blazer over a white shirt. She has on a matching grey and white brimmed hat. She has long black pants and black shoes.,"This person seems somewhat mysterious. They are well dressed and look professional, but do no stand out much. She is wearing neutral colors and blends in well.","This person has an average height an weight. They have dark brown skin and white eyes. The do not have any visible hair. She is wearing a grey blazer over a white shirt. She has on a matching grey and white brimmed hat. She has long black pants and black shoes. This person seems somewhat mysterious. They are well dressed and look professional, but do no stand out much. She is wearing neutral colors and blends in well."
3574533181794-65,0,9,0,4,2,2,-1,1,33.33333206,0,33.33333206,0,33.33333206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333206,0.02,0,0,0,0,0,-0.083333336,0.40234375,0.1796875,0.12890625,1,0.99609375,0,0,1,0,0.76953125,0,1,0.273584902,0.273584902,0.273584902,1,This woman is African American and is of average weight. She has very short hair and a long nose and chin. Her feet are quite large for a woman.,She has a grey t-shirt on that's rolled up in a knot to show off her stomach. She has pink boot cut pants on with big grey and white shoes. She's got a black hat with a white stripe across it.,She has a very casual look. She looks like she may be an artist or a street performer. She might even work at a nightclub. She is definitely very fashionable in her own sense.,This woman is African American and is of average weight. She has very short hair and a long nose and chin. Her feet are quite large for a woman. She has a grey t-shirt on that's rolled up in a knot to show off her stomach. She has pink boot cut pants on with big grey and white shoes. She's got a black hat with a white stripe across it. She has a very casual look. She looks like she may be an artist or a street performer. She might even work at a nightclub. She is definitely very fashionable in her own sense.
3553548797297-64,0,9,-1,4,6,5,-1,0,33.33333206,0,100,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333206,0.02,0,0,0,0,0,-0.083333336,0.83984375,0.60546875,0.4765625,1,0.125,0.59375,0.99609375,1,0.5,0,0.96875,1,0.273584902,0.273584902,0.273584902,1,This woman is tall and thin with skinny long arms and legs. She has pale white skin and bright purple hair. She also has light purple eyes.,This person is dressed in a black T-shirt that exposes her stomach. She has on dark grey pants with a belt. She is also wearing yellow high heels.,"This woman is fashionable and looks well put together. She also seems young and creative. I can imagine her working at a styling firm or as a hairdresser, something creative.","This woman is tall and thin with skinny long arms and legs. She has pale white skin and bright purple hair. She also has light purple eyes. This person is dressed in a black T-shirt that exposes her stomach. She has on dark grey pants with a belt. She is also wearing yellow high heels. This woman is fashionable and looks well put together. She also seems young and creative. I can imagine her working at a styling firm or as a hairdresser, something creative."
3539846100826-63,0,9,-1,5,7,0,-1,-1,100,0,33.33333206,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.33333206,0.059999999,0,0,0,0,0,0.083333336,0.4921875,0.24609375,0.15625,1,0.7421875,0.7421875,0.7421875,1,0.99609375,0,0.99609375,1,0.273584902,0.273584902,0.273584902,1,She has dark skin and a slender face. Her upper body is larger and wider than her lower body. She has skinny legs.,She has a mid length black skirt on. Her top is a long sleeve blue jacket with a black color. She is wearing high top white sneakers.,She looks like she might be a student. She seems like she is artistic and likes to express herself. She might be into fashion.,She has dark skin and a slender face. Her upper body is larger and wider than her lower body. She has skinny legs. She has a mid length black skirt on. Her top is a long sleeve blue jacket with a black color. She is wearing high top white sneakers. She looks like she might be a student. She seems like she is artistic and likes to express herself. She might be into fashion.
347297695274-9,0,0,-1,10,9,0,-1,-1,100,0,33.33333206,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333206,-0.02,0,0,0,0,0,0.083333336,0.8203125,0.46875,0.33984375,1,0.62890625,0.33203125,0,1,0.99609375,0.99609375,0.99609375,1,0.273584902,0.273584902,0.273584902,1,This is a middle aged woman. She is average build and height. She has medium length grey hair.,She is wearing a police uniform that is black. She has on white shoes that lace up. She has a belt around her waist.,She looks like she works in security. She could be a police officer. She looks professional.,This is a middle aged woman. She is average build and height. She has medium length grey hair. She is wearing a police uniform that is black. She has on white shoes that lace up. She has a belt around her waist. She looks like she works in security. She could be a police officer. She looks professional.
34365139043-0,0,-1,-1,0,7,2,-1,1,100,0,33.33333206,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333206,0.02,0,0,0,0,0,-0.083333336,0.7578125,0.38671875,0.2578125,1,0.7421875,0.7421875,0.7421875,1,0.7421875,0.7421875,0.7421875,1,0.273584902,0.273584902,0.273584902,1,This woman is of average height but is quite wide and large in the midsection. She has panned white skin and a very small head. She has short brown hair and grey eyes.,She is wearing a white t-shirt that is cropped at the waist exposing her stomach. She has blue and white short shorts on. She is wearing glasses and white boots.,This woman is dressed very casually and appears to be dressed for hot weather. She's large but is exposing her stomach area which might suggest she's very confident. She's probably very outgoing and boisterous.,This woman is of average height but is quite wide and large in the midsection. She has panned white skin and a very small head. She has short brown hair and grey eyes. She is wearing a white t-shirt that is cropped at the waist exposing her stomach. She has blue and white short shorts on. She is wearing glasses and white boots. This woman is dressed very casually and appears to be dressed for hot weather. She's large but is exposing her stomach area which might suggest she's very confident. She's probably very outgoing and boisterous.
3340743081768-62,0,8,-1,3,1,-1,-1,0,33.33333206,0,33.33333206,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02,0,0,0,0,0,0.25,0.66015625,0.30859375,0.1796875,1,0.99609375,0,0,1,0.5,0,0.96875,1,0.273584902,0.273584902,0.273584902,1,This is a woman with tan skin. She is petite in stature. She has purple hair.,She is wearing pink cropped leggings. She has on a magenta long sleeve blouse. She has on rose colored glasses.,This is a young woman who has a quirky style. She is independent. She could be single and in college.,This is a woman with tan skin. She is petite in stature. She has purple hair. She is wearing pink cropped leggings. She has on a magenta long sleeve blouse. She has on rose colored glasses. This is a young woman who has a quirky style. She is independent. She could be single and in college.
3340425167834-61,0,8,1,4,10,0,-1,0,100,0,66.66666412,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-0.02,0,0,0,0,0,0.25,0.4921875,0.24609375,0.15625,1,0.62890625,0.33203125,0,1,0.99609375,0.9375,0,1,0.273584902,0.273584902,0.273584902,1,This person has darker skin. They have a short torso. They are short and thin.,This person is wearing rose colored glasses. They have on a black beanie. They are wearing a black crop top and tan cargo pants with black patches on the legs.,This looks like a person that is urban. They look like they are into extreme sports. This person does not appear to have a professional job.,This person has darker skin. They have a short torso. They are short and thin. This person is wearing rose colored glasses. They have on a black beanie. They are wearing a black crop top and tan cargo pants with black patches on the legs. This looks like a person that is urban. They look like they are into extreme sports. This person does not appear to have a professional job.
