Character-ID,Gender,Hair,Hat,TShirt,Pants,Shoes,Beard,Accessory,Fat,Muscles,Slimness,Thin,BreastSize,Neck_Width,Ear_Size,Ear_Angle,Jaw_Width,Jaw_Shift,Jaw_Offset,Cheek_Size,Chin_Offset,Eye_Width,Eye_Form,Eye_InnerCorner,Eye_Corner,Eye_Rotation,Eye_Offset,Eye_ScaleX,Eye_ScaleY,Eye_Size,Eye_Close,Eye_Height,Brow_Height,Brow_Shape,Brow_Thickness,Brow_Length,Nose_Length,Nose_Size,Nose_Angle,Nose_Offset,Nose_Bridge,Nose_Hump,Mouth_Offset,Mouth_Width,Mouth_Size,Mouth_Open,Mouth_Bulging,LipsCorners_Offset,Face_Form,Chin_Width,Chin_Form,Head_Offset,Height,Smile,Sadness,Surprise,Thoughtful,Angry,HeadSize,SkinColor.r,SkinColor.g,SkinColor.b,SkinColor.a,EyeColor.r,EyeColor.g,EyeColor.b,EyeColor.a,HairColor.r,HairColor.g,HairColor.b,HairColor.a,UnderpantsColor.r,UnderpantsColor.g,UnderpantsColor.b,UnderpantsColor.a,Answer.q1_Description,Answer.q2_Description,Answer.q3_Description,AnswerCombined
40140984750399-270,1,10,-1,12,2,5,3,-1,66.66666412,100,0,33.33333206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.33333206,-0.113333337,0,0,0,0,0,-0.083333336,0.40234375,0.1796875,0.12890625,1,0.62890625,0.33203125,0,1,0,0,0,1,0.566037774,0.566037774,0.566037774,1,He has an average build.  He has dark skin.  He has red eyes.,He has a doctor's coat.  He has yellow pants.  He has a stethoscope.,He is a doctor.  He looks like he tries to look nice.  He looks mean.,He has an average build.  He has dark skin.  He has red eyes. He has a doctor's coat.  He has yellow pants.  He has a stethoscope. He is a doctor.  He looks like he tries to look nice.  He looks mean.
11531841253205-81,1,2,-1,1,0,12,2,-1,33.33333206,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333206,0.059999999,0,0,0,0,0,0.25,0.41015625,0.1796875,0.09765625,1,0,0.4921875,0,1,0,0.76953125,0,1,0.566037774,0.566037774,0.566037774,1,This person is very short and skinny with a large chest and a big head. They have dark brown skin and green eyes. They have short cropped green hair and facial hair and matching green eyebrows.,They are wearing a sleeveless white T-shirt. They have long black straight pants on. They're wearing blue sneakers with a white stripe around the rim.,This person doesn't appear to have a job. I can imagine them staying home and not doing much of anything we're just hanging out with friends. They don't seem like they have much going for them.,This person is very short and skinny with a large chest and a big head. They have dark brown skin and green eyes. They have short cropped green hair and facial hair and matching green eyebrows. They are wearing a sleeveless white T-shirt. They have long black straight pants on. They're wearing blue sneakers with a white stripe around the rim. This person doesn't appear to have a job. I can imagine them staying home and not doing much of anything we're just hanging out with friends. They don't seem like they have much going for them.
40178911447936-271,1,10,-1,7,1,2,3,0,66.66666412,33.33333206,0,33.33333206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.33333206,0.059999999,0,0,0,0,0,0.25,0.40234375,0.1796875,0.12890625,1,0.62890625,0.33203125,0,1,0,0.76953125,0,1,0.566037774,0.566037774,0.566037774,1,He appears to be a short black man. He appears to be in good shape and weight. He has green facial hair.,He has on a rolled up white long sleeve shirt. He is wearingÂ light gray shorts. He has onÂ yellow boots and glasses,He looks semi-casual casual overall. He could be a bartender. He is looking straight ahead of him,He appears to be a short black man. He appears to be in good shape and weight. He has green facial hair. He has on a rolled up white long sleeve shirt. He is wearingÂ light gray shorts. He has onÂ yellow boots and glasses He looks semi-casual casual overall. He could be a bartender. He is looking straight ahead of him
11536831035568-82,1,2,-1,6,0,9,2,0,100,100,0,33.33333206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333206,-0.113333337,0,0,0,0,0,-0.083333336,0.4921875,0.24609375,0.15625,1,0,0.4921875,0,1,0.99609375,0.9375,0,1,0.566037774,0.566037774,0.566037774,1,This man appears to be of average height but rather thick and heavy. He has dark brown skin and green eyes. He has light green hair and light green facial hair that is quite short.,This man is wearing a short-sleeve collared shirt with a green and white long-sleeve shirt underneath. He has long black pants. He's wearing black boots with black soles.,I can see this guy working in retail or working a manual labor job. He looks kind of boring and I'm assuming. He just seems like an average guy.,This man appears to be of average height but rather thick and heavy. He has dark brown skin and green eyes. He has light green hair and light green facial hair that is quite short. This man is wearing a short-sleeve collared shirt with a green and white long-sleeve shirt underneath. He has long black pants. He's wearing black boots with black soles. I can see this guy working in retail or working a manual labor job. He looks kind of boring and I'm assuming. He just seems like an average guy.
11597198616905-83,1,2,2,3,1,7,2,-1,33.33333206,66.66666412,0,33.33333206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333206,-0.113333337,0,0,0,0,0,-0.083333336,0.88671875,0.53515625,0.41015625,1,0.99609375,0,0,1,0.99609375,0.99609375,0.99609375,1,0.566037774,0.566037774,0.566037774,1,This is an average build male. He is of fair complexion with no facial hair. His eyes are small and bright red.,He is wearing dark blue shoes and grey shorts. He has a beanie style hat on his head. He wears a long sleeved shirt with the sleeves being black and the middle is white.,This man looks like he works for a mechanic shop. He lives at home with his parents. He is in his mid twenties.,This is an average build male. He is of fair complexion with no facial hair. His eyes are small and bright red. He is wearing dark blue shoes and grey shorts. He has a beanie style hat on his head. He wears a long sleeved shirt with the sleeves being black and the middle is white. This man looks like he works for a mechanic shop. He lives at home with his parents. He is in his mid twenties.
443241256550-0,1,-1,1,8,3,5,0,11,100,66.66666412,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333206,-0.026666669,0,0,0,0,0,-0.083333336,0.88671875,0.53515625,0.41015625,1,0.80078125,0.2421875,0.99609375,1,0.99609375,0,0.99609375,1,0.566037774,0.566037774,0.566037774,1,He appears to be a white man with a trimmed beard and mustache. He appears to be above average height and a few pounds overweight,he is wearing a gray and red skull cap. He has on a green and orange sweat shirt. He has on gray pants and gray shoes. He has on a pair of purple glasses.,He appears to be a man in his 30s. He could be a basketball player or a football player. He is slightly facing his left.,He appears to be a white man with a trimmed beard and mustache. He appears to be above average height and a few pounds overweight he is wearing a gray and red skull cap. He has on a green and orange sweat shirt. He has on gray pants and gray shoes. He has on a pair of purple glasses. He appears to be a man in his 30s. He could be a basketball player or a football player. He is slightly facing his left.
560567611872-1,1,-1,0,4,0,8,1,3,100,33.33333206,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333206,-0.113333337,0,0,0,0,0,0.083333336,0.41015625,0.1796875,0.09765625,1,0.99609375,0,0,1,0.37890625,0.15625,0,1,0.566037774,0.566037774,0.566037774,1,"The man has a moustache and red eyes. His lips are thin and his skin is brown or dark tan. He has a stocky build, but not fat.","The man is wearing a grey suit and a red tie. He almost looks professional, except he's wearing green shoes. The red baseball cap also looks out of place, and he's wearing headphones.","He could be a white-collar worker who has changed shoes and put on a hat and headphones for his walk to work. The red eyes make him look scary though. His body type doesn't look like the kind of person who might walk to work, but he could be trying to get into shape.","The man has a moustache and red eyes. His lips are thin and his skin is brown or dark tan. He has a stocky build, but not fat. The man is wearing a grey suit and a red tie. He almost looks professional, except he's wearing green shoes. The red baseball cap also looks out of place, and he's wearing headphones. He could be a white-collar worker who has changed shoes and put on a hat and headphones for his walk to work. The red eyes make him look scary though. His body type doesn't look like the kind of person who might walk to work, but he could be trying to get into shape."
888632952555-2,1,-1,0,6,6,9,2,-1,100,33.33333206,0,33.33333206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-0.113333337,0,0,0,0,0,0.25,0.41015625,0.1796875,0.09765625,1,0.62890625,0.33203125,0,1,0,0,0,1,0.566037774,0.566037774,0.566037774,1,It is short in stature. The arms and head cave in suggesting a protective stance. The legs are positioned in a fighter's stance.,The button-up shirt and pants match in the color red. As the shirt is green it complements the red pants and button-up shirt. The laces on the shoes tie in also with the green color.,"The eyes are wide suggesting fear and trepidation. As the clothes are casual, professionalism is not a career choice. The arms are by the side and tucked close to the body conveying a stealthiness.","It is short in stature. The arms and head cave in suggesting a protective stance. The legs are positioned in a fighter's stance. The button-up shirt and pants match in the color red. As the shirt is green it complements the red pants and button-up shirt. The laces on the shoes tie in also with the green color. The eyes are wide suggesting fear and trepidation. As the clothes are casual, professionalism is not a career choice. The arms are by the side and tucked close to the body conveying a stealthiness."
1036923718594-3,1,-1,1,2,0,5,2,-1,33.33333206,33.33333206,0,33.33333206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.059999999,0,0,0,0,0,0.083333336,0.83984375,0.60546875,0.4765625,1,0.125,0.59375,0.99609375,1,0.7421875,0.7421875,0.7421875,1,0.566037774,0.566037774,0.566037774,1,The person is sort of rigid and stiff. They also have striking blue eyes. Their face looks like the sort of face that's always very serious.,"The person is wearing a yellow hoodie with a white trim on the bottom. Underneath the hoodie is a white shirt. They have a black beanie with a red trim. They're wearing black or grayish pants, and similarly dark shoes.",The person looks like a pretty average guy. Like someone who you might see walking past you in the street in any sort of big city. Probably a student or into some sort of entry level job for young people.,"The person is sort of rigid and stiff. They also have striking blue eyes. Their face looks like the sort of face that's always very serious. The person is wearing a yellow hoodie with a white trim on the bottom. Underneath the hoodie is a white shirt. They have a black beanie with a red trim. They're wearing black or grayish pants, and similarly dark shoes. The person looks like a pretty average guy. Like someone who you might see walking past you in the street in any sort of big city. Probably a student or into some sort of entry level job for young people."
1180266277048-4,1,-1,-1,8,0,4,2,7,33.33333206,33.33333206,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.33333206,0.059999999,0,0,0,0,0,0.083333336,0.40234375,0.1796875,0.12890625,1,0.7421875,0.7421875,0.7421875,1,0.99609375,0.5,0.0234375,1,0.566037774,0.566037774,0.566037774,1,"The person is of a tall, slim build. They have darker skin with a shaved head. Oddly, they also have white eyes.",The person is wearing a green and orange zip-up jacket or hoody. They have dark pants on. Their shoes are black.,The individual appears to be more confident by the way they are standing. They may be out casually or they work in an environment that allows more casual dress codes.,"The person is of a tall, slim build. They have darker skin with a shaved head. Oddly, they also have white eyes. The person is wearing a green and orange zip-up jacket or hoody. They have dark pants on. Their shoes are black. The individual appears to be more confident by the way they are standing. They may be out casually or they work in an environment that allows more casual dress codes."
1488077189666-5,1,-1,2,-1,2,8,3,-1,66.66666412,66.66666412,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333206,-0.113333337,0,0,0,0,0,0.25,0.4921875,0.24609375,0.15625,1,0.125,0.59375,0.99609375,1,0.99609375,0.99609375,0.99609375,1,0.566037774,0.566037774,0.566037774,1,"He appears to be a shorter than average man. He has a gray beard and mustache on his face. He is in good weight condition, as he is slim.",He has a skull cap on his head. He is not wearing a shirt and has on a pair of yellow pants with a white bottom trim. He has on a pair of green sneakers.,He appears to be a middle age man in his 50s. He could be a bank manager on vacation. He is slightly facing his left.,"He appears to be a shorter than average man. He has a gray beard and mustache on his face. He is in good weight condition, as he is slim. He has a skull cap on his head. He is not wearing a shirt and has on a pair of yellow pants with a white bottom trim. He has on a pair of green sneakers. He appears to be a middle age man in his 50s. He could be a bank manager on vacation. He is slightly facing his left."
1696464122386-6,1,-1,-1,4,1,1,3,-1,100,100,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333206,-0.113333337,0,0,0,0,0,0.25,0.59765625,0.27734375,0.15625,1,0.80078125,0.2421875,0.99609375,1,0,0.76953125,0,1,0.566037774,0.566037774,0.566037774,1,"This is a short white male with a very good tan. They are medium build and in their late 30s early 40s. They are sporting a short haircut to go along with a green beard and eyebrows, with pink eyes.","The look professional on top but casual on the bottom. On top you have a white collared shirt, with a red tie underneath a two button dark blazer. On the bottom itâ€™s some gray shorts that reach right above the knee caps. First shoes you have flip-flops that match the color of the shorts.",Just looks to be a professional worker that is currently working from home. The way they are dressed says that there is a zoom meeting that is in a professional setting does requiring the tie and blazer look on top. This person works in the business field.,"This is a short white male with a very good tan. They are medium build and in their late 30s early 40s. They are sporting a short haircut to go along with a green beard and eyebrows, with pink eyes. The look professional on top but casual on the bottom. On top you have a white collared shirt, with a red tie underneath a two button dark blazer. On the bottom itâ€™s some gray shorts that reach right above the knee caps. First shoes you have flip-flops that match the color of the shorts. Just looks to be a professional worker that is currently working from home. The way they are dressed says that there is a zoom meeting that is in a professional setting does requiring the tie and blazer look on top. This person works in the business field."
1963114126088-7,1,-1,-1,0,0,4,4,0,33.33333206,33.33333206,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.059999999,0,0,0,0,0,-0.083333336,0.66015625,0.30859375,0.1796875,1,0.62890625,0.33203125,0,1,0.7421875,0.7421875,0.7421875,1,0.566037774,0.566037774,0.566037774,1,"This male appears to be in his mid-20s or early 30s. His build is medium; he has some muscle tone and little fat. He is pretty clean-cut looking, with short brown hair and a small goatee beard.",He is wearing a medium-blue short sleeved tee shirt and long gray pants. He also wears gray shoes or boots. He wears square sunglasses with brown lenses.,"This man stands with good posture. His attire is fairly casual, giving him a casual but not sloppy look. His somewhat athletic build means he could perform physical labor, like construction work.","This male appears to be in his mid-20s or early 30s. His build is medium; he has some muscle tone and little fat. He is pretty clean-cut looking, with short brown hair and a small goatee beard. He is wearing a medium-blue short sleeved tee shirt and long gray pants. He also wears gray shoes or boots. He wears square sunglasses with brown lenses. This man stands with good posture. His attire is fairly casual, giving him a casual but not sloppy look. His somewhat athletic build means he could perform physical labor, like construction work."
4570415635208-8,1,0,-1,4,1,1,3,11,66.66666412,100,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-0.026666669,0,0,0,0,0,0.25,0.41015625,0.1796875,0.09765625,1,0.99609375,0,0,1,0.5,0,0.96875,1,0.566037774,0.566037774,0.566037774,1,The individual has darker skin with purple hair and orange eyes.,They are wearing a cardigan over a white shirt and a tie. The person is also wearing khakis and has on flip flops.,The top half of the person makes them seem like they're a professional but the rest of them makes it appear that they are in boys school.,The individual has darker skin with purple hair and orange eyes. They are wearing a cardigan over a white shirt and a tie. The person is also wearing khakis and has on flip flops. The top half of the person makes them seem like they're a professional but the rest of them makes it appear that they are in boys school.
4701378354534-9,1,0,1,6,1,14,4,-1,100,33.33333206,0,33.33333206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-0.113333337,0,0,0,0,0,0.083333336,0.40234375,0.1796875,0.12890625,1,0.62890625,0.33203125,0,1,0.37890625,0.15625,0,1,0.566037774,0.566037774,0.566037774,1,He is dark skinned and short. He has a medium build. He has red eyes and a black goatee.,He is wearing a gray hat with a red stripe at the bottom of it. He has on a green shirt with white sleeves and a reddish-brown shirt over it. His gray shorts stop right at his knees. He is wearing gray boots.,He looks like a construction worker with his boots and overshirt. He could be a truck driver that wants to be comfortable when he drives. He is very informal and relaxed.,He is dark skinned and short. He has a medium build. He has red eyes and a black goatee. He is wearing a gray hat with a red stripe at the bottom of it. He has on a green shirt with white sleeves and a reddish-brown shirt over it. His gray shorts stop right at his knees. He is wearing gray boots. He looks like a construction worker with his boots and overshirt. He could be a truck driver that wants to be comfortable when he drives. He is very informal and relaxed.
4803933965876-10,1,0,-1,6,1,-1,4,4,33.33333206,33.33333206,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-0.026666669,0,0,0,0,0,0.25,0.4921875,0.24609375,0.15625,1,0.7421875,0.7421875,0.7421875,1,0.99609375,0,0.99609375,1,0.566037774,0.566037774,0.566037774,1,"The person is of a medium build with darker skin, purple hair, and white eyes.",They are wearing a reddish button up over a green and white shirt. They have on khakis and headphones.,Since they're not wearing shoes it seems like this person might just be hanging out around their house.,"The person is of a medium build with darker skin, purple hair, and white eyes. They are wearing a reddish button up over a green and white shirt. They have on khakis and headphones. Since they're not wearing shoes it seems like this person might just be hanging out around their house."
5084010451769-11,1,0,-1,0,1,3,5,1,33.33333206,100,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.33333206,-0.026666669,0,0,0,0,0,0.083333336,0.66015625,0.30859375,0.1796875,1,0,0.4921875,0,1,0.37890625,0.15625,0,1,0.566037774,0.566037774,0.566037774,1,The man has brown skin and dark brown hair. He has a large beard and a mustache that match his brown hair color. He has green eyes and wears round shaped eyeglasses.,He is wearing light blue sneakers and matching light blue shorts. He also has a darker colored blue t shirt on. His glasses are circular shaped with blue and grey frames.,"The man is dressed slightly casually, but is put together enough that he could work in a somewhat professional environment. He has a large beard but it is well kept. His hair is short and cropped as well, so he may be a professional of some sort.","The man has brown skin and dark brown hair. He has a large beard and a mustache that match his brown hair color. He has green eyes and wears round shaped eyeglasses. He is wearing light blue sneakers and matching light blue shorts. He also has a darker colored blue t shirt on. His glasses are circular shaped with blue and grey frames. The man is dressed slightly casually, but is put together enough that he could work in a somewhat professional environment. He has a large beard but it is well kept. His hair is short and cropped as well, so he may be a professional of some sort."
5323062933849-12,1,0,0,6,11,1,6,0,33.33333206,33.33333206,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.059999999,0,0,0,0,0,0.083333336,0.83984375,0.60546875,0.4765625,1,0.7421875,0.7421875,0.7421875,1,0.99609375,0.265625,0,1,0.566037774,0.566037774,0.566037774,1,This is a white male in his early 20s. He is short and very thin. He is sporting red facial hair.,"The clothing style looks like one of a blue-collar worker who works in an industry of manual labor. The outfit consist of khaki work pants, with a yellow strip near the bottom of the legs in kneepad areas that are reinforced in a darker color. On the top, there is a green and white long sleeve shirt, that is under a Crimson shirt. They are also wearing a crimson hat  and some sunglasses.","This person is a blue-collar worker. They working in industrialize setting with heavy machinery. When not at work, they are very relaxed and chilled.","This is a white male in his early 20s. He is short and very thin. He is sporting red facial hair. The clothing style looks like one of a blue-collar worker who works in an industry of manual labor. The outfit consist of khaki work pants, with a yellow strip near the bottom of the legs in kneepad areas that are reinforced in a darker color. On the top, there is a green and white long sleeve shirt, that is under a Crimson shirt. They are also wearing a crimson hat  and some sunglasses. This person is a blue-collar worker. They working in industrialize setting with heavy machinery. When not at work, they are very relaxed and chilled."
5643900234312-13,1,0,2,3,3,0,7,-1,33.33333206,100,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-0.113333337,0,0,0,0,0,0.25,0.59765625,0.27734375,0.15625,1,0.125,0.59375,0.99609375,1,0.125,0.59375,0.99609375,1,0.566037774,0.566037774,0.566037774,1,The man is short and skinny and slightly slouched over with bad posture. He has dark brown skin and piercing blue eyes. He has a dark blue mustache and goatee.,"He is wearing dark grey shoes, black pants and a dark grey beanie with a black stripe across the bottom. He has a long sleeve shirt that is white with black sleeves.","He appears to be matching and well put together, I would think he works somewhere semi professional but casual enough to allow beanies to be worn. He may possibly work in an office environment.","The man is short and skinny and slightly slouched over with bad posture. He has dark brown skin and piercing blue eyes. He has a dark blue mustache and goatee. He is wearing dark grey shoes, black pants and a dark grey beanie with a black stripe across the bottom. He has a long sleeve shirt that is white with black sleeves. He appears to be matching and well put together, I would think he works somewhere semi professional but casual enough to allow beanies to be worn. He may possibly work in an office environment."
8251201743432-14,1,1,-1,4,1,1,6,12,100,66.66666412,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333206,-0.026666669,0,0,0,0,0,0.25,0.41015625,0.1796875,0.09765625,1,0.99609375,0,0,1,0.5,0,0.96875,1,0.566037774,0.566037774,0.566037774,1,"An average sized, young guy with colorful hair and a laid back style. He looks relaxed, somewhat athletic and smart.",He's dressed very eclectic. Casual on the bottom and dressier on top. Colorful hair and sunglasses. He looks cool and comfortable.,He looks like he would be a skateboarder or in a band.,"An average sized, young guy with colorful hair and a laid back style. He looks relaxed, somewhat athletic and smart. He's dressed very eclectic. Casual on the bottom and dressier on top. Colorful hair and sunglasses. He looks cool and comfortable. He looks like he would be a skateboarder or in a band."
8278818992188-15,1,1,-1,8,0,2,7,0,66.66666412,100,0,33.33333206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333206,-0.026666669,0,0,0,0,0,-0.083333336,0.83984375,0.60546875,0.4765625,1,0.62890625,0.33203125,0,1,0.99609375,0.5,0.0234375,1,0.566037774,0.566037774,0.566037774,1,"This is a white male with a medium build. They have red hair, including a gotee. They currently have a haircut with the sides cut and high on top.","They are wearing a orange in green sweatshirt. This goes along with some long gray pants, that look like chinos. To top it off, they have on yellow shoes and a pair of black sunglasses.","They are casually dressed, so they could be a young professional. That is perhaps working in some sort of a freelance job. Iâ€™m going to say that they work in computers.","This is a white male with a medium build. They have red hair, including a gotee. They currently have a haircut with the sides cut and high on top. They are wearing a orange in green sweatshirt. This goes along with some long gray pants, that look like chinos. To top it off, they have on yellow shoes and a pair of black sunglasses. They are casually dressed, so they could be a young professional. That is perhaps working in some sort of a freelance job. Iâ€™m going to say that they work in computers."
8329554734440-16,1,1,-1,0,3,10,7,2,100,33.33333206,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333206,-0.026666669,0,0,0,0,0,0.083333336,0.66015625,0.30859375,0.1796875,1,0.125,0.59375,0.99609375,1,0.99609375,0.99609375,0.99609375,1,0.566037774,0.566037774,0.566037774,1,This is an older man with grey hair. He has a mustache and goatee. He is tall but a little overweight.,He is wearing a blue t-shirt. He has on dark grey pants. He is wearing glasses.,He looks like he could be retired military. He looks like he could have worked in construction. He seems to be a person who is self assured.,This is an older man with grey hair. He has a mustache and goatee. He is tall but a little overweight. He is wearing a blue t-shirt. He has on dark grey pants. He is wearing glasses. He looks like he could be retired military. He looks like he could have worked in construction. He seems to be a person who is self assured.
8607465861769-17,1,1,-1,4,7,2,8,-1,100,66.66666412,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-0.026666669,0,0,0,0,0,0.25,0.8203125,0.46875,0.33984375,1,0.62890625,0.33203125,0,1,0,0,0,1,0.566037774,0.566037774,0.566037774,1,Stocky middle aged man with dark hair and beard,"Jeans, red tie and grey sweater.",He looks like a college professor.,"Stocky middle aged man with dark hair and beard Jeans, red tie and grey sweater. He looks like a college professor."
8802696283543-18,1,1,-1,10,1,-1,8,11,100,66.66666412,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.33333206,-0.026666669,0,0,0,0,0,0.083333336,0.88671875,0.53515625,0.41015625,1,0,0.4921875,0,1,0.7421875,0.7421875,0.7421875,1,0.566037774,0.566037774,0.566037774,1,He appears to be a man of average height. He is of average weight and has a professionally cut gray hair. He has a gray beard on his face.,He is wearing a pair of brown glasses. he has on a uniform long sleeve shirt and a pair of light gray shorts. He is not wearing any shoes.,He appears to be a man in his late 30s. He is probably a police officer or a security guard in a temperate place. He is slightly facing his left.,He appears to be a man of average height. He is of average weight and has a professionally cut gray hair. He has a gray beard on his face. He is wearing a pair of brown glasses. he has on a uniform long sleeve shirt and a pair of light gray shorts. He is not wearing any shoes. He appears to be a man in his late 30s. He is probably a police officer or a security guard in a temperate place. He is slightly facing his left.
9009313753272-19,1,1,-1,-1,1,2,9,8,33.33333206,66.66666412,0,33.33333206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.33333206,0.059999999,0,0,0,0,0,0.25,0.66015625,0.30859375,0.1796875,1,0.125,0.59375,0.99609375,1,0,0.76953125,0,1,0.566037774,0.566037774,0.566037774,1,"The man appears somewhat short. He has tanned light brown skin and appears to be fit. He has bright blue eyes, bright green short hair and a matching green mustache that curls at the tips.","He is wearing yellow boots and light blue shorts. Hw is not wearing a shirt. He has large, aviator style clear glasses on. The have a straight grey bar along the top.",The man is dressed quite casually. He appears very relaxed and as if he might spend the day at a beach or a boardwalk. His glasses and attire suggests that he is in a sunny location.,"The man appears somewhat short. He has tanned light brown skin and appears to be fit. He has bright blue eyes, bright green short hair and a matching green mustache that curls at the tips. He is wearing yellow boots and light blue shorts. Hw is not wearing a shirt. He has large, aviator style clear glasses on. The have a straight grey bar along the top. The man is dressed quite casually. He appears very relaxed and as if he might spend the day at a beach or a boardwalk. His glasses and attire suggests that he is in a sunny location."
11616615262392-20,1,2,-1,8,1,1,8,12,66.66666412,66.66666412,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-0.026666669,0,0,0,0,0,0.083333336,0.41015625,0.1796875,0.09765625,1,0.99609375,0,0,1,0.5,0,0.96875,1,0.566037774,0.566037774,0.566037774,1,The person is a black male of taller height with purple hair and red eyes.,"They are wearing a green and orange hoodie with white shorts, flip flops, and glasses.",They seem like they are well put together but seem to be pretty casual overall.,"The person is a black male of taller height with purple hair and red eyes. They are wearing a green and orange hoodie with white shorts, flip flops, and glasses. They seem like they are well put together but seem to be pretty casual overall."
